delivery_id,po_id,delivery_date,delivered_qty,quality_status
2233,1754,2024-05-26,58,Accepted
2234,1755,2025-09-28,212,Accepted
2235,1755,2025-10-06,213,Partial
2236,1756,2024-06-09,87,Accepted
2237,1757,2024-07-30,274,Accepted
2238,1758,2026-01-11,435,Partial
2239,1759,2025-09-03,386,Accepted
2240,1760,2024-07-28,37,Rejected
2241,1761,2024-11-29,12,Accepted
2242,1762,2025-03-12,353,Accepted
2243,1763,2025-05-18,126,Accepted
2244,1763,2025-06-05,127,Partial
2245,1764,2025-11-29,282,Accepted
2246,1765,2025-10-10,229,Partial
2247,1766,2026-01-14,301,Partial
2248,1767,2024-02-19,180,Accepted
2249,1768,2024-07-20,5,Accepted
2250,1768,2024-07-20,5,Accepted
2251,1768,2024-07-19,6,Accepted
2252,1769,2025-03-25,87,Accepted
2253,1770,2024-02-20,264,Accepted
2254,1771,2024-10-09,217,Accepted
2255,1772,2024-05-24,395,Rejected
2256,1773,2025-12-20,412,Accepted
2257,1774,2024-03-23,83,Partial
2258,1775,2024-06-15,42,Accepted
2259,1775,2024-06-02,42,Partial
2260,1775,2024-06-19,42,Accepted
2261,1776,2024-06-05,303,Accepted
2262,1777,2024-05-07,458,Accepted
2263,1778,2025-04-19,59,Accepted
2264,1778,2025-04-03,59,Accepted
2265,1778,2025-04-14,60,Accepted
2266,1779,2024-11-01,349,Accepted
2267,1780,2025-12-13,446,Accepted
2268,1781,2024-08-25,197,Accepted
2269,1781,2024-09-08,198,Rejected
2270,1782,2025-03-16,233,Accepted
2271,1782,2025-03-02,234,Rejected
2272,1783,2025-05-16,202,Accepted
2273,1784,2025-04-26,55,Accepted
2274,1784,2025-04-30,55,Rejected
2275,1785,2025-08-22,85,Accepted
2276,1786,2024-06-21,259,Accepted
2277,1787,2025-01-18,130,Accepted
2278,1788,2025-09-16,153,Partial
2279,1789,2025-11-04,159,Partial
2280,1790,2025-04-26,87,Accepted
2281,1791,2025-05-31,165,Accepted
2282,1791,2025-05-27,165,Rejected
2283,1791,2025-05-23,167,Accepted
2284,1792,2025-11-01,34,Rejected
2285,1792,2025-10-15,34,Rejected
2286,1792,2025-11-04,36,Rejected
2287,1793,2025-04-24,235,Partial
2288,1794,2025-12-14,286,Partial
2289,1795,2024-04-23,135,Accepted
2290,1795,2024-04-22,136,Partial
2291,1796,2024-10-14,334,Partial
2292,1797,2024-04-15,61,Accepted
2293,1798,2024-04-15,190,Accepted
2294,1799,2025-01-01,136,Rejected
2295,1799,2025-01-06,136,Rejected
2296,1799,2025-01-30,136,Accepted
2297,1800,2024-07-05,316,Accepted
2298,1801,2024-11-29,183,Rejected
2299,1801,2024-11-17,184,Accepted
2300,1802,2024-12-19,179,Partial
2301,1802,2024-12-10,179,Rejected
2302,1803,2025-04-19,203,Accepted
2303,1804,2025-12-22,48,Partial
2304,1805,2025-10-24,54,Partial
2305,1806,2024-11-23,197,Rejected
2306,1807,2024-10-08,298,Partial
2307,1808,2025-08-19,220,Accepted
2308,1808,2025-08-28,220,Accepted
2309,1809,2024-05-03,150,Accepted
2310,1809,2024-05-17,150,Rejected
2311,1809,2024-05-18,152,Accepted
2312,1810,2025-03-13,314,Rejected
2313,1811,2024-12-05,254,Rejected
2314,1812,2024-06-18,359,Accepted
2315,1813,2025-05-04,10,Accepted
2316,1814,2024-10-15,114,Rejected
2317,1814,2024-10-06,115,Accepted
2318,1815,2024-06-14,486,Accepted
2319,1816,2025-05-07,148,Accepted
2320,1817,2024-05-27,118,Rejected
2321,1818,2025-06-11,193,Accepted
2322,1819,2024-06-12,95,Accepted
2323,1820,2024-12-10,329,Rejected
2324,1821,2025-09-27,351,Rejected
2325,1822,2024-07-16,395,Accepted
2326,1823,2025-08-21,79,Partial
2327,1823,2025-08-31,79,Partial
2328,1824,2025-06-27,230,Rejected
2329,1825,2025-11-21,409,Partial
2330,1826,2024-06-12,431,Accepted
2331,1827,2025-07-30,84,Accepted
2332,1827,2025-07-21,85,Partial
2333,1828,2026-01-03,37,Accepted
2334,1828,2026-01-08,37,Accepted
2335,1829,2025-08-05,59,Accepted
2336,1829,2025-08-09,60,Accepted
2337,1830,2024-06-20,123,Accepted
2338,1831,2025-09-08,197,Rejected
2339,1832,2024-04-21,282,Partial
2340,1833,2025-03-29,477,Accepted
2341,1834,2025-02-25,77,Rejected
2342,1835,2025-02-01,106,Rejected
2343,1835,2025-02-02,107,Partial
2344,1836,2025-01-30,26,Accepted
2345,1837,2024-02-15,24,Accepted
2346,1837,2024-03-07,24,Partial
2347,1838,2025-01-12,5,Accepted
2348,1838,2025-02-02,6,Accepted
2349,1839,2025-12-04,396,Accepted
2350,1840,2025-01-01,83,Partial
2351,1841,2024-09-13,102,Accepted
2352,1842,2026-02-10,242,Accepted
2353,1843,2024-03-23,147,Partial
2354,1844,2025-02-08,180,Accepted
2355,1845,2025-02-05,156,Accepted
2356,1845,2025-01-19,156,Rejected
2357,1846,2025-01-21,29,Accepted
2358,1846,2025-01-15,29,Partial
2359,1847,2025-12-16,449,Accepted
2360,1848,2024-11-12,288,Partial
2361,1849,2025-12-28,381,Accepted
2362,1850,2024-03-19,97,Partial
2363,1851,2025-07-04,19,Accepted
2364,1851,2025-07-04,20,Rejected
2365,1852,2025-04-17,415,Accepted
2366,1853,2024-07-27,307,Accepted
2367,1854,2024-08-10,191,Rejected
2368,1854,2024-08-12,192,Accepted
2369,1855,2025-07-09,104,Partial
2370,1855,2025-07-15,104,Accepted
2371,1855,2025-07-08,106,Rejected
2372,1856,2025-05-19,156,Rejected
2373,1857,2025-04-22,163,Accepted
2374,1858,2024-02-16,316,Accepted
2375,1859,2025-04-21,84,Partial
2376,1860,2026-01-04,123,Accepted
2377,1861,2024-02-03,42,Accepted
2378,1862,2024-12-31,152,Accepted
2379,1863,2025-02-05,305,Accepted
2380,1864,2025-10-29,374,Accepted
2381,1865,2024-09-10,338,Partial
2382,1866,2025-01-19,107,Accepted
2383,1867,2025-07-17,268,Partial
2384,1868,2024-03-25,180,Partial
2385,1869,2025-08-28,72,Accepted
2386,1869,2025-08-31,72,Partial
2387,1870,2025-10-08,207,Accepted
2388,1871,2025-06-26,258,Partial
2389,1872,2025-04-24,222,Rejected
2390,1873,2025-07-10,141,Accepted
2391,1873,2025-07-17,141,Accepted
2392,1873,2025-07-21,143,Accepted
2393,1874,2025-09-02,451,Accepted
2394,1875,2025-11-28,116,Accepted
2395,1876,2024-11-27,101,Accepted
2396,1877,2025-01-02,306,Accepted
2397,1878,2025-05-26,232,Accepted
2398,1878,2025-05-11,233,Rejected
2399,1879,2024-06-14,488,Rejected
2400,1880,2025-10-31,239,Accepted
2401,1881,2025-08-11,81,Accepted
2402,1882,2025-04-25,276,Accepted
2403,1883,2024-09-08,449,Partial
2404,1884,2024-10-16,343,Accepted
2405,1885,2024-12-14,22,Rejected
2406,1886,2025-05-24,279,Rejected
2407,1887,2025-09-06,372,Accepted
2408,1888,2025-05-31,344,Partial
2409,1889,2025-12-19,42,Accepted
2410,1890,2026-01-17,104,Accepted
2411,1891,2025-06-23,288,Accepted
2412,1892,2024-11-06,324,Rejected
2413,1893,2025-04-15,486,Rejected
2414,1894,2024-12-20,339,Accepted
2415,1895,2025-04-06,44,Accepted
2416,1895,2025-05-03,45,Accepted
2417,1896,2025-10-07,497,Rejected
2418,1897,2024-11-08,94,Accepted
2419,1898,2025-02-15,224,Accepted
2420,1899,2024-03-27,309,Accepted
2421,1900,2025-07-01,252,Accepted
2422,1901,2025-01-31,269,Accepted
2423,1902,2024-12-22,247,Accepted
2424,1902,2024-12-19,247,Accepted
2425,1903,2025-03-04,459,Rejected
2426,1904,2024-07-17,448,Accepted
2427,1905,2025-04-16,89,Partial
2428,1905,2025-05-04,89,Rejected
2429,1905,2025-05-03,90,Accepted
2430,1906,2025-08-08,356,Rejected
2431,1907,2024-10-03,128,Partial
2432,1907,2024-09-30,128,Accepted
2433,1908,2024-05-15,347,Accepted
2434,1909,2024-11-24,337,Accepted
2435,1910,2024-06-24,222,Accepted
2436,1911,2024-10-02,205,Accepted
2437,1912,2025-05-01,36,Rejected
2438,1912,2025-04-19,37,Accepted
2439,1913,2024-04-15,351,Accepted
2440,1914,2025-08-02,435,Accepted
2441,1915,2024-06-26,189,Accepted
2442,1916,2025-11-24,262,Accepted
2443,1917,2025-07-16,393,Rejected
2444,1918,2024-08-26,248,Accepted
2445,1919,2025-03-23,67,Accepted
2446,1919,2025-03-30,67,Rejected
2447,1920,2024-04-10,201,Accepted
2448,1921,2024-04-19,164,Partial
2449,1921,2024-05-14,165,Accepted
2450,1922,2026-01-03,178,Rejected
2451,1923,2025-09-12,116,Partial
2452,1924,2024-05-26,241,Accepted
2453,1925,2024-09-17,60,Rejected
2454,1925,2024-09-06,61,Rejected
2455,1926,2024-07-01,341,Rejected
2456,1927,2024-10-28,88,Accepted
2457,1928,2024-09-13,404,Accepted
2458,1929,2024-10-09,360,Rejected
2459,1930,2025-02-09,363,Accepted
2460,1931,2024-06-09,316,Accepted
2461,1932,2025-10-26,273,Partial
2462,1933,2025-06-25,390,Accepted
2463,1934,2025-07-24,345,Rejected
2464,1935,2024-06-26,145,Accepted
2465,1935,2024-07-07,146,Rejected
2466,1936,2025-07-20,109,Accepted
2467,1936,2025-07-31,110,Partial
2468,1937,2025-10-05,15,Accepted
2469,1937,2025-10-06,15,Rejected
2470,1937,2025-10-13,16,Partial
2471,1938,2024-05-21,438,Accepted
2472,1939,2025-08-18,467,Accepted
2473,1940,2024-10-15,441,Accepted
2474,1941,2025-08-26,98,Accepted
2475,1942,2025-01-15,191,Partial
2476,1943,2025-08-18,344,Accepted
2477,1944,2024-05-12,157,Rejected
2478,1944,2024-05-18,157,Accepted
2479,1945,2024-11-08,30,Accepted
2480,1946,2024-09-07,423,Accepted
2481,1947,2024-08-04,298,Accepted
2482,1948,2024-09-18,260,Partial
2483,1949,2024-10-26,118,Accepted
2484,1950,2024-04-15,382,Accepted
2485,1951,2025-06-16,117,Rejected
2486,1951,2025-06-17,117,Accepted
2487,1951,2025-07-01,119,Partial
2488,1952,2025-03-20,272,Accepted
2489,1953,2025-09-10,400,Accepted
2490,1954,2025-07-07,114,Accepted
2491,1954,2025-07-15,115,Accepted
2492,1955,2024-05-20,57,Rejected
2493,1956,2024-03-15,408,Rejected
2494,1957,2024-12-23,349,Accepted
2495,1958,2025-02-12,296,Accepted
2496,1959,2024-08-07,32,Accepted
2497,1959,2024-07-30,32,Accepted
2498,1960,2025-08-19,425,Accepted
2499,1961,2025-04-08,98,Rejected
2500,1962,2025-08-18,231,Partial
2501,1963,2024-05-16,96,Accepted
2502,1964,2025-10-07,385,Accepted
2503,1965,2024-07-03,358,Partial
2504,1966,2024-11-30,362,Accepted
2505,1967,2024-12-18,132,Accepted
2506,1967,2024-12-25,132,Rejected
2507,1968,2025-09-16,244,Rejected
2508,1969,2024-08-26,97,Accepted
2509,1969,2024-09-09,98,Accepted
2510,1970,2024-08-03,423,Accepted
2511,1971,2024-10-09,218,Accepted
2512,1972,2024-10-29,270,Partial
2513,1973,2024-06-06,421,Accepted
2514,1974,2024-06-24,346,Accepted
2515,1975,2024-07-30,132,Accepted
2516,1976,2025-01-02,26,Rejected
2517,1977,2024-10-10,54,Accepted
2518,1978,2024-11-13,374,Accepted
2519,1979,2025-07-12,137,Accepted
2520,1980,2024-08-06,371,Accepted
2521,1981,2025-11-29,306,Partial
2522,1982,2025-08-11,395,Accepted
2523,1983,2024-05-28,59,Rejected
2524,1984,2024-09-06,279,Partial
2525,1985,2024-06-10,319,Rejected
2526,1986,2024-08-11,354,Accepted
2527,1987,2024-11-06,69,Accepted
2528,1988,2024-04-27,99,Rejected
2529,1989,2024-02-06,262,Accepted
2530,1990,2024-12-19,235,Accepted
2531,1991,2025-06-10,51,Accepted
2532,1992,2024-10-05,365,Rejected
2533,1993,2025-11-09,404,Accepted
2534,1994,2024-10-17,36,Accepted
2535,1995,2025-11-11,216,Partial
2536,1996,2024-07-25,129,Accepted
2537,1997,2025-02-19,271,Accepted
2538,1998,2025-08-04,359,Partial
2539,1999,2024-03-29,486,Accepted
2540,2000,2025-12-08,314,Accepted
2541,2001,2024-10-08,69,Accepted
2542,2002,2025-02-20,346,Partial
2543,2003,2025-05-09,79,Accepted
2544,2004,2025-04-26,186,Accepted
2545,2004,2025-05-10,187,Partial
2546,2005,2024-02-11,156,Accepted
2547,2006,2025-10-24,273,Partial
2548,2007,2025-04-14,61,Rejected
2549,2008,2026-02-18,157,Accepted
2550,2008,2026-02-05,157,Accepted
2551,2008,2026-02-25,159,Accepted
2552,2009,2025-01-27,329,Partial
2553,2010,2025-04-19,312,Accepted
2554,2011,2024-12-31,76,Accepted
2555,2012,2025-11-04,98,Rejected
2556,2012,2025-11-12,98,Accepted
2557,2013,2025-09-16,136,Accepted
2558,2014,2025-12-13,65,Accepted
2559,2014,2025-12-09,65,Partial
2560,2015,2025-02-11,97,Accepted
2561,2015,2025-02-21,97,Accepted
2562,2016,2025-09-02,232,Accepted
2563,2017,2024-11-03,137,Partial
2564,2017,2024-10-31,137,Partial
2565,2017,2024-11-04,137,Accepted
2566,2018,2025-01-20,348,Accepted
2567,2019,2025-08-26,56,Rejected
2568,2020,2024-04-01,58,Accepted
2569,2020,2024-04-01,58,Accepted
2570,2021,2025-07-02,351,Partial
2571,2022,2024-02-07,208,Rejected
2572,2023,2025-04-24,206,Rejected
2573,2024,2025-01-26,117,Rejected
2574,2025,2025-01-20,143,Accepted
2575,2026,2025-02-17,118,Accepted
2576,2027,2025-01-16,154,Rejected
2577,2027,2025-02-05,154,Rejected
2578,2028,2024-11-12,425,Accepted
2579,2029,2024-12-19,89,Rejected
2580,2030,2025-04-11,118,Accepted
2581,2031,2025-09-05,148,Accepted
2582,2031,2025-08-16,149,Rejected
2583,2032,2025-03-24,366,Partial
2584,2033,2025-05-09,343,Accepted
2585,2034,2025-10-04,221,Accepted
2586,2035,2026-01-25,330,Rejected
2587,2036,2024-04-11,469,Rejected
2588,2037,2025-07-06,26,Accepted
2589,2037,2025-06-30,26,Accepted
2590,2038,2024-07-15,280,Partial
2591,2039,2024-06-27,23,Accepted
2592,2039,2024-06-26,23,Accepted
2593,2040,2025-09-20,335,Rejected
2594,2041,2024-02-29,39,Accepted
2595,2042,2025-11-01,372,Rejected
2596,2043,2025-08-05,33,Accepted
2597,2044,2026-01-16,43,Partial
2598,2044,2026-02-01,44,Rejected
2599,2045,2025-06-03,99,Rejected
2600,2045,2025-06-15,100,Accepted
2601,2046,2025-11-03,103,Accepted
2602,2047,2024-05-08,264,Accepted
2603,2048,2025-11-21,346,Accepted
2604,2049,2024-06-06,94,Rejected
2605,2050,2024-09-17,112,Rejected
2606,2050,2024-10-07,112,Partial
2607,2050,2024-09-17,113,Rejected
2608,2051,2024-04-16,246,Rejected
2609,2052,2024-11-27,221,Accepted
2610,2053,2025-08-27,103,Partial
2611,2053,2025-08-07,103,Accepted
2612,2053,2025-08-13,104,Rejected
2613,2054,2024-08-06,396,Accepted
2614,2055,2025-09-07,377,Partial
2615,2056,2025-04-29,99,Accepted
2616,2057,2025-05-04,83,Accepted
2617,2057,2025-05-06,84,Accepted
2618,2058,2025-12-10,91,Rejected
2619,2058,2025-11-28,92,Accepted
2620,2059,2024-11-24,151,Partial
2621,2060,2024-10-08,465,Accepted
2622,2061,2026-01-21,387,Rejected
2623,2062,2025-03-03,364,Accepted
2624,2063,2025-04-07,63,Accepted
2625,2064,2024-08-29,372,Accepted
2626,2065,2024-06-19,227,Accepted
2627,2066,2024-06-23,158,Partial
2628,2067,2024-08-04,14,Partial
2629,2068,2024-05-28,175,Partial
2630,2069,2025-07-13,258,Partial
2631,2070,2024-03-22,105,Accepted
2632,2071,2025-05-11,42,Accepted
2633,2072,2026-01-07,118,Accepted
2634,2073,2025-08-28,161,Rejected
2635,2074,2024-11-07,95,Rejected
2636,2075,2024-03-08,426,Partial
2637,2076,2025-09-18,6,Accepted
2638,2076,2025-10-01,6,Accepted
2639,2077,2024-02-01,132,Rejected
2640,2078,2025-05-25,469,Partial
2641,2079,2025-05-29,206,Accepted
2642,2079,2025-06-15,206,Accepted
2643,2080,2024-07-01,245,Accepted
2644,2081,2025-08-13,112,Accepted
2645,2082,2024-06-16,18,Rejected
2646,2082,2024-06-04,18,Accepted
2647,2083,2024-07-21,9,Rejected
2648,2083,2024-07-17,9,Accepted
2649,2083,2024-07-25,11,Partial
2650,2084,2025-09-22,429,Partial
2651,2085,2025-12-30,210,Accepted
2652,2086,2024-09-02,269,Accepted
2653,2087,2025-12-22,107,Rejected
2654,2088,2025-12-12,91,Accepted
2655,2088,2025-12-22,92,Rejected
2656,2089,2025-08-27,239,Accepted
2657,2090,2024-05-29,284,Accepted
2658,2091,2024-08-26,131,Partial
2659,2091,2024-08-28,131,Partial
2660,2091,2024-09-07,131,Rejected
2661,2092,2025-05-14,450,Accepted
2662,2093,2026-01-18,432,Partial
2663,2094,2025-09-07,342,Rejected
2664,2095,2024-12-30,397,Accepted
2665,2096,2024-07-07,187,Rejected
2666,2097,2026-01-14,247,Accepted
2667,2097,2026-01-10,248,Partial
2668,2098,2024-08-16,255,Accepted
2669,2099,2024-10-16,133,Accepted
2670,2100,2025-12-31,121,Accepted
2671,2101,2025-03-14,440,Accepted
2672,2102,2024-07-25,174,Rejected
2673,2102,2024-08-14,175,Partial
2674,2103,2024-02-16,130,Partial
2675,2103,2024-02-27,130,Accepted
2676,2104,2024-12-23,252,Rejected
2677,2105,2026-02-01,232,Partial
2678,2105,2026-02-09,232,Accepted
2679,2106,2024-12-02,68,Accepted
2680,2107,2025-06-24,121,Partial
2681,2107,2025-06-19,121,Partial
2682,2108,2024-08-08,415,Accepted
2683,2109,2025-08-11,483,Accepted
2684,2110,2025-08-10,30,Accepted
2685,2111,2025-04-30,171,Accepted
2686,2112,2025-08-21,157,Partial
2687,2112,2025-08-22,157,Accepted
2688,2113,2025-03-29,94,Partial
2689,2114,2024-10-31,90,Partial
2690,2114,2024-11-06,90,Accepted
2691,2114,2024-10-30,92,Rejected
2692,2115,2025-07-31,42,Accepted
2693,2116,2025-09-23,150,Accepted
2694,2117,2025-10-02,169,Accepted
2695,2118,2024-07-18,92,Accepted
2696,2119,2025-06-10,354,Accepted
2697,2120,2024-02-15,420,Partial
2698,2121,2025-04-01,495,Accepted
2699,2122,2025-03-30,106,Rejected
2700,2122,2025-04-16,107,Accepted
2701,2123,2024-10-24,31,Accepted
2702,2124,2026-02-04,58,Partial
2703,2125,2025-11-07,409,Accepted
2704,2126,2024-03-15,464,Partial
2705,2127,2024-07-11,232,Rejected
2706,2127,2024-07-07,233,Accepted
2707,2128,2024-06-20,13,Partial
2708,2128,2024-06-24,14,Accepted
2709,2129,2025-11-27,175,Accepted
2710,2130,2025-01-27,38,Accepted
2711,2131,2025-07-12,11,Rejected
2712,2131,2025-07-26,11,Accepted
2713,2132,2025-09-27,177,Rejected
2714,2133,2025-08-29,377,Accepted
2715,2134,2024-05-05,242,Accepted
2716,2135,2024-05-14,46,Accepted
2717,2135,2024-05-20,46,Rejected
2718,2136,2024-11-16,104,Accepted
2719,2137,2024-10-08,14,Partial
2720,2137,2024-10-10,15,Rejected
2721,2138,2025-07-13,486,Accepted
2722,2139,2024-05-30,315,Accepted
2723,2140,2024-11-12,47,Accepted
2724,2141,2024-08-07,61,Accepted
2725,2142,2024-06-25,424,Accepted
2726,2143,2024-06-10,203,Partial
2727,2144,2024-07-12,310,Accepted
2728,2145,2025-03-23,431,Partial
2729,2146,2024-12-02,92,Partial
2730,2147,2024-12-07,73,Accepted
2731,2147,2024-12-30,73,Partial
2732,2147,2025-01-04,75,Partial
2733,2148,2025-01-30,36,Accepted
2734,2149,2025-08-02,421,Accepted
2735,2150,2025-10-19,267,Rejected
2736,2151,2025-02-12,61,Accepted
2737,2152,2025-06-02,107,Partial
2738,2152,2025-06-04,107,Accepted
2739,2152,2025-06-13,109,Accepted
2740,2153,2025-08-07,323,Accepted
2741,2154,2025-06-28,145,Rejected
2742,2155,2024-05-20,453,Partial
2743,2156,2026-01-19,480,Accepted
2744,2157,2024-06-01,66,Partial
2745,2158,2024-12-03,367,Accepted
2746,2159,2025-05-01,208,Partial
2747,2159,2025-05-06,209,Accepted
2748,2160,2024-12-05,417,Accepted
2749,2161,2024-07-27,282,Accepted
2750,2162,2025-12-11,468,Accepted
2751,2163,2024-03-19,492,Accepted
2752,2164,2024-07-08,166,Accepted
2753,2165,2026-01-21,113,Partial
2754,2166,2025-07-29,36,Rejected
2755,2166,2025-08-14,36,Partial
2756,2167,2024-03-22,173,Accepted
2757,2168,2025-08-21,33,Accepted
2758,2169,2025-12-19,143,Accepted
2759,2169,2026-01-08,143,Accepted
2760,2169,2026-01-04,144,Accepted
2761,2170,2024-04-21,150,Partial
2762,2171,2024-11-25,471,Accepted
2763,2172,2025-02-03,218,Rejected
2764,2172,2025-02-02,218,Rejected
2765,2173,2024-05-07,113,Rejected
2766,2174,2024-06-20,89,Accepted
2767,2175,2024-06-16,194,Accepted
2768,2176,2024-06-07,299,Accepted
2769,2177,2024-11-15,207,Accepted
2770,2178,2025-01-02,115,Partial
2771,2179,2024-07-27,330,Accepted
2772,2180,2024-09-01,35,Rejected
2773,2181,2024-06-18,320,Partial
2774,2182,2025-09-02,322,Rejected
2775,2183,2024-06-25,115,Accepted
2776,2184,2025-11-18,361,Accepted
2777,2185,2025-02-22,423,Accepted
2778,2186,2025-09-05,145,Accepted
2779,2187,2025-05-22,138,Accepted
2780,2188,2024-09-10,135,Accepted
2781,2188,2024-08-23,135,Accepted
2782,2189,2025-04-23,111,Accepted
2783,2190,2024-08-14,303,Rejected
2784,2191,2024-05-21,36,Rejected
2785,2192,2024-08-31,436,Partial
2786,2193,2024-09-21,34,Accepted
2787,2194,2024-05-01,16,Partial
2788,2194,2024-05-14,17,Accepted
2789,2195,2024-01-31,49,Accepted
2790,2195,2024-02-07,49,Accepted
2791,2196,2025-12-11,120,Partial
2792,2197,2025-03-09,187,Accepted
2793,2198,2024-12-09,496,Accepted
2794,2199,2025-12-06,151,Accepted
2795,2199,2025-11-28,152,Accepted
2796,2200,2024-07-19,489,Partial
2797,2201,2024-11-22,179,Accepted
2798,2202,2025-11-01,242,Partial
2799,2203,2025-04-22,226,Accepted
2800,2204,2024-11-29,194,Rejected
2801,2205,2024-07-21,288,Accepted
2802,2206,2024-02-19,474,Partial
2803,2207,2024-03-19,293,Accepted
2804,2208,2024-06-08,49,Rejected
2805,2209,2025-08-10,37,Accepted
2806,2210,2025-05-09,91,Rejected
2807,2211,2024-12-22,461,Accepted
2808,2212,2025-08-02,264,Rejected
2809,2213,2024-06-01,443,Partial
2810,2214,2024-06-17,325,Accepted
2811,2215,2024-11-21,33,Accepted
2812,2216,2025-11-30,358,Accepted
2813,2217,2025-04-30,18,Accepted
2814,2217,2025-05-01,18,Rejected
2815,2217,2025-05-09,18,Accepted
2816,2218,2025-10-10,244,Rejected
2817,2219,2024-07-17,321,Rejected
2818,2220,2025-10-22,321,Accepted
2819,2221,2024-04-11,180,Accepted
2820,2222,2024-07-06,133,Partial
2821,2223,2025-02-26,59,Accepted
2822,2223,2025-03-11,60,Accepted
2823,2224,2024-03-07,476,Rejected
2824,2225,2025-10-25,365,Accepted
2825,2226,2025-11-03,116,Accepted
2826,2227,2025-02-18,156,Accepted
2827,2227,2025-02-10,156,Partial
2828,2228,2024-08-21,16,Accepted
2829,2228,2024-09-01,17,Accepted
2830,2229,2024-04-05,300,Rejected
2831,2230,2025-05-18,489,Accepted
2832,2231,2025-02-28,72,Accepted
2833,2232,2025-08-06,90,Partial
2834,2233,2025-05-07,260,Partial
2835,2234,2024-04-28,462,Accepted
2836,2235,2024-04-10,208,Accepted
2837,2236,2025-09-14,107,Partial
2838,2237,2024-06-21,317,Accepted
2839,2238,2025-12-27,352,Accepted
2840,2239,2024-04-03,133,Accepted
2841,2239,2024-04-22,133,Accepted
2842,2239,2024-04-08,134,Accepted
2843,2240,2025-07-25,396,Rejected
2844,2241,2026-01-28,198,Rejected
2845,2242,2024-12-12,190,Accepted
2846,2242,2024-12-12,191,Rejected
2847,2243,2024-03-15,130,Partial
2848,2244,2025-10-23,148,Accepted
2849,2244,2025-11-14,148,Accepted
2850,2245,2024-06-07,177,Accepted
2851,2246,2025-02-19,380,Rejected
2852,2247,2026-01-20,97,Accepted
2853,2248,2025-08-03,63,Accepted
2854,2249,2024-02-12,172,Accepted
2855,2250,2025-09-10,49,Accepted
2856,2251,2024-05-30,66,Accepted
2857,2251,2024-06-10,66,Accepted
2858,2252,2025-07-09,106,Partial
2859,2253,2025-05-07,102,Partial
2860,2254,2024-08-20,255,Rejected
2861,2255,2024-12-22,280,Accepted
2862,2256,2024-05-07,461,Accepted
2863,2257,2026-02-14,247,Rejected
2864,2258,2024-07-01,384,Rejected
2865,2259,2024-09-19,223,Accepted
2866,2259,2024-10-01,224,Accepted
2867,2260,2025-01-28,499,Partial
2868,2261,2025-05-22,181,Rejected
2869,2262,2025-02-11,271,Rejected
2870,2263,2025-02-07,105,Accepted
2871,2264,2025-03-25,409,Accepted
2872,2265,2025-11-19,293,Accepted
2873,2266,2024-11-06,235,Accepted
2874,2267,2025-09-21,309,Accepted
2875,2268,2025-08-13,113,Accepted
2876,2269,2025-12-29,385,Accepted
2877,2270,2025-11-08,32,Accepted
2878,2271,2025-08-27,223,Accepted
2879,2272,2024-08-08,328,Accepted
2880,2273,2025-08-30,31,Accepted
2881,2274,2025-07-31,99,Accepted
2882,2275,2024-08-16,168,Rejected
2883,2276,2025-06-08,321,Accepted
2884,2277,2024-08-25,126,Rejected
2885,2278,2025-02-02,201,Partial
2886,2279,2025-09-10,372,Accepted
2887,2280,2024-06-16,308,Accepted
2888,2281,2024-10-05,11,Partial
2889,2282,2025-09-19,151,Accepted
2890,2283,2024-12-19,137,Accepted
2891,2284,2025-12-28,161,Accepted
2892,2285,2024-01-23,411,Accepted
2893,2286,2025-07-06,436,Rejected
2894,2287,2025-09-29,54,Rejected
2895,2287,2025-10-10,55,Rejected
2896,2288,2025-11-23,414,Partial
2897,2289,2024-06-08,430,Rejected
2898,2290,2026-01-28,264,Accepted
2899,2291,2024-11-14,449,Accepted
2900,2292,2024-09-25,107,Accepted
2901,2293,2024-09-29,21,Accepted
2902,2294,2025-04-26,124,Accepted
2903,2294,2025-05-08,125,Accepted
2904,2295,2025-05-25,282,Partial
2905,2296,2025-01-08,100,Rejected
2906,2297,2024-04-14,114,Accepted
2907,2297,2024-03-31,114,Accepted
2908,2298,2026-01-29,465,Partial
2909,2299,2024-06-16,251,Accepted
2910,2300,2024-04-17,151,Accepted
2911,2301,2025-04-01,283,Accepted
2912,2302,2024-12-04,427,Accepted
2913,2303,2025-04-12,132,Accepted
2914,2303,2025-04-24,132,Partial
2915,2304,2025-10-17,99,Accepted
2916,2304,2025-11-08,100,Rejected
2917,2305,2024-05-09,208,Accepted
2918,2306,2024-08-10,163,Partial
2919,2307,2025-01-22,357,Accepted
2920,2308,2025-09-06,16,Accepted
2921,2309,2025-04-27,353,Partial
2922,2310,2024-11-11,452,Rejected
2923,2311,2025-04-18,192,Accepted
2924,2311,2025-04-03,193,Accepted
2925,2312,2026-01-19,413,Partial
2926,2313,2025-01-30,241,Accepted
2927,2314,2025-11-27,382,Rejected
2928,2315,2025-08-27,425,Accepted
2929,2316,2024-09-14,239,Accepted
2930,2317,2024-07-17,99,Partial
2931,2318,2025-08-20,217,Accepted
2932,2318,2025-09-01,218,Accepted
2933,2319,2024-07-01,370,Rejected
2934,2320,2024-09-30,270,Rejected
2935,2321,2024-07-25,145,Partial
2936,2322,2025-04-26,63,Accepted
2937,2323,2024-09-07,280,Rejected
