invoice_id,po_id,invoice_date,price_charged,invoice_amount,payment_date,payment_amount,installment_number
2618,2238,2026-01-02,12.76,2245.76,2026-02-10,2245.76,1
2619,2238,2026-01-20,12.76,2245.76,2026-03-05,2245.76,2
2620,2239,2024-04-30,380.73,144468.0,2024-06-22,144468.0,1
2621,2240,2025-08-01,57.96,22952.16,2025-08-25,22952.16,1
2622,2241,2026-02-04,137.08,27141.84,2026-02-22,27141.84,1
2623,2242,2024-12-21,196.18,74744.58,2025-02-22,74744.58,1
2624,2243,2024-03-23,313.14,40708.2,2024-05-13,40708.2,1
2625,2244,2025-11-17,37.76,11176.96,2026-01-02,11176.96,1
2626,2245,2024-06-09,74.33,13156.41,2024-07-09,13156.41,1
2627,2246,2025-02-26,251.76,47834.4,2025-03-28,47834.4,1
2628,2246,2025-03-09,251.76,47834.4,2025-03-20,47834.4,2
2629,2247,2026-01-26,117.4,11387.8,2026-02-25,11387.8,1
2630,2248,2025-08-05,240.79,15508.08,2025-09-15,15508.08,1
2631,2249,2024-02-13,1448.55,249150.6,2024-03-11,249150.6,1
2632,2250,2025-09-17,63.96,3134.04,2025-10-20,3134.04,1
2633,2251,2024-06-13,6.12,807.84,2024-09-05,807.84,1
2634,2252,2025-07-15,16.79,1779.74,2025-08-06,1779.74,1
2635,2253,2025-05-14,272.71,27816.42,2025-07-06,27816.42,1
2636,2254,2024-08-27,73.27,9341.92,2024-09-28,9341.92,1
2637,2254,2024-09-07,73.27,9341.92,2024-11-06,9341.92,2
2638,2255,2024-12-29,5.31,1486.8,2025-03-08,1486.8,1
2639,2256,2024-05-10,6.04,2784.44,2024-06-16,2784.44,1
2640,2257,2026-02-19,23.76,2934.36,2026-03-21,2934.36,1
2641,2257,2026-03-04,23.76,2934.36,2026-03-22,2934.36,2
2642,2258,2024-07-08,500.67,192257.28,2024-08-10,192257.28,1
2643,2259,2024-10-03,236.3,105626.1,2024-11-12,105626.1,1
2644,2260,2025-02-06,781.83,390133.17,2025-04-05,390133.17,1
2645,2261,2025-05-30,32.67,2956.64,2025-07-05,2956.64,1
2646,2261,2025-06-14,32.67,2956.64,2025-07-09,2956.64,2
2647,2262,2025-02-14,478.68,129722.28,2025-03-11,129722.28,1
2648,2263,2025-02-10,54.62,5735.1,2025-04-04,5735.1,1
2649,2264,2025-03-29,120.38,49235.42,2025-04-28,49235.42,1
2650,2265,2025-11-21,181.21,26547.26,2025-12-21,26547.26,1
2651,2265,2025-12-05,181.21,26547.26,2026-01-03,26547.26,2
2652,2266,2024-11-07,333.28,106649.6,2025-01-03,106649.6,1
2653,2267,2025-09-22,80.65,24920.85,2025-10-24,24920.85,1
2654,2268,2025-08-18,855.15,96631.95,2025-11-09,96631.95,1
2655,2269,2026-01-03,388.0,74690.0,2026-02-24,74690.0,1
2656,2269,2026-01-18,388.0,74690.0,2026-03-11,74690.0,2
2657,2270,2025-11-13,64.72,1035.52,2025-12-22,1035.52,1
2658,2270,2025-11-26,64.72,1035.52,2025-12-29,1035.52,2
2659,2271,2025-08-28,167.58,37370.34,2025-09-27,37370.34,1
2660,2272,2024-08-09,38.84,12739.52,2024-09-15,12739.52,1
2661,2273,2025-09-08,126.71,3928.01,2025-10-14,3928.01,1
2662,2274,2025-08-09,385.23,19068.88,2025-09-25,19068.88,1
2663,2274,2025-08-18,385.23,19068.88,2025-10-18,19068.88,2
2664,2275,2024-08-19,449.31,75484.08,2024-09-16,75484.08,1
2665,2276,2025-06-12,40.45,14319.3,2025-07-12,14319.3,1
2666,2277,2024-09-03,147.83,18626.58,2024-09-11,18626.58,1
2667,2278,2025-02-05,67.57,13581.57,2025-04-08,13581.57,1
2668,2279,2025-09-14,62.06,23086.32,2025-11-02,23086.32,1
2669,2280,2024-06-23,67.42,20765.36,2024-07-23,20765.36,1
2670,2281,2024-10-11,23.88,262.68,2024-12-08,262.68,1
2671,2282,2025-09-22,66.91,10103.41,2025-11-01,10103.41,1
2672,2283,2024-12-22,67.91,11544.7,2025-02-05,11544.7,1
2673,2284,2026-01-06,642.67,175448.91,2026-02-22,175448.91,1
2674,2285,2024-01-28,26.63,10944.93,2024-03-08,10944.93,1
2675,2286,2025-07-10,54.46,23744.56,2025-08-18,23744.56,1
2676,2287,2025-10-17,60.6,6605.4,2025-11-03,6605.4,1
2677,2288,2025-11-29,990.43,205019.01,2025-12-24,205019.01,1
2678,2288,2025-12-16,990.43,205019.01,2026-01-13,205019.01,2
2679,2289,2024-06-09,451.82,194282.6,2024-07-11,194282.6,1
2680,2290,2026-02-03,10.88,4221.44,2026-04-07,4221.44,1
2681,2291,2024-11-17,482.3,216552.7,2024-11-27,216552.7,1
2682,2292,2024-10-01,41.76,6431.04,2024-10-29,6431.04,1
2683,2293,2024-10-01,11.95,250.95,2024-11-03,250.95,1
2684,2294,2025-05-13,585.44,145774.56,2025-05-22,145774.56,1
2685,2295,2025-06-01,22.18,6875.8,2025-08-11,6875.8,1
2686,2296,2025-01-10,59.33,5933.0,2025-02-10,5933.0,1
2687,2297,2024-04-20,25.54,9986.14,2024-06-14,9986.14,1
2688,2298,2026-01-30,336.75,78294.38,2026-04-08,78294.38,1
2689,2298,2026-02-21,336.75,78294.38,2026-04-18,78294.38,2
2690,2299,2024-06-25,749.13,188031.63,2024-08-03,188031.63,1
2691,2300,2024-04-25,13.0,981.5,2024-05-28,981.5,1
2692,2300,2024-05-04,13.0,981.5,2024-06-10,981.5,2
2693,2301,2025-04-06,63.82,18061.06,2025-05-01,18061.06,1
2694,2302,2024-12-08,62.46,26670.42,2025-01-17,26670.42,1
2695,2303,2025-04-29,52.64,13896.96,2025-05-22,13896.96,1
2696,2304,2025-11-09,150.44,29937.56,2025-12-24,29937.56,1
2697,2305,2024-05-12,329.72,68581.76,2024-06-09,68581.76,1
2698,2306,2024-08-14,31.34,5108.42,2024-09-10,5108.42,1
2699,2307,2025-01-29,13.86,4948.02,2025-03-23,4948.02,1
2700,2308,2025-09-10,48.34,773.44,2025-10-06,773.44,1
2701,2309,2025-05-02,1383.87,244253.06,2025-07-13,244253.06,1
2702,2309,2025-05-13,1383.87,244253.06,2025-07-21,244253.06,2
2703,2310,2024-11-15,42.95,19413.4,2024-12-12,19413.4,1
2704,2311,2025-04-20,32.74,12604.9,2025-05-24,12604.9,1
2705,2312,2026-01-25,31.85,13154.05,2026-03-23,13154.05,1
2706,2313,2025-01-31,6.54,1576.14,2025-02-17,1576.14,1
2707,2314,2025-12-05,25.03,4780.73,2026-01-30,4780.73,1
2708,2314,2025-12-15,25.03,4780.73,2026-02-19,4780.73,2
2709,2315,2025-09-02,155.95,66278.75,2025-10-01,66278.75,1
2710,2316,2024-09-18,42.41,10135.99,2024-09-28,10135.99,1
2711,2317,2024-07-22,66.42,6575.58,2024-08-03,6575.58,1
2712,2318,2025-09-06,50.53,21980.55,2025-10-28,21980.55,1
2713,2319,2024-07-08,62.7,23199.0,2024-09-01,23199.0,1
2714,2320,2024-10-05,309.22,83489.4,2024-11-26,83489.4,1
2715,2321,2024-08-03,998.2,138002.3,2024-09-09,138002.3,1
2716,2322,2025-05-05,103.72,6534.36,2025-06-13,6534.36,1
2717,2323,2024-09-08,61.96,17348.8,2024-10-17,17348.8,1
2718,2324,2025-06-22,52.66,24434.24,2025-07-24,24434.24,1
2719,2325,2025-12-30,126.82,29422.24,2026-01-21,29422.24,1
2720,2326,2025-09-27,1296.58,251536.52,2025-11-08,251536.52,1
2721,2327,2025-12-16,403.76,75099.36,2026-02-15,75099.36,1
2722,2328,2024-02-18,56.2,19108.0,2024-03-17,19108.0,1
2723,2329,2025-01-05,341.81,106986.53,2025-02-10,106986.53,1
2724,2330,2024-08-01,283.87,26541.84,2024-08-11,26541.84,1
2725,2330,2024-08-16,283.87,26541.84,2024-10-01,26541.84,2
2726,2330,2024-08-18,283.87,26541.84,2024-09-17,26541.84,2
2727,2331,2025-12-11,59.23,15162.88,2026-01-24,15162.88,1
2728,2332,2025-07-16,5.44,990.08,2025-09-07,990.08,1
2729,2333,2024-09-19,405.82,22320.1,2024-11-10,22320.1,1
2730,2334,2025-04-03,88.18,38093.76,2025-05-04,38093.76,1
2731,2335,2025-04-14,12.72,2734.8,2025-05-28,2734.8,1
2732,2336,2025-01-22,68.85,25199.1,2025-02-18,25199.1,1
2733,2337,2025-02-03,17.23,3446.0,2025-02-24,3446.0,1
2734,2338,2024-04-13,32.56,7505.08,2024-04-19,7505.08,1
2735,2338,2024-04-25,32.56,7505.08,2024-05-12,7505.08,2
2736,2339,2025-01-23,37.3,11712.2,2025-03-10,11712.2,1
2737,2340,2024-10-05,25.27,2830.24,2024-11-25,2830.24,1
2738,2341,2025-10-07,364.6,30991.0,2025-10-24,30991.0,1
2739,2342,2025-10-07,121.37,34104.97,2025-11-24,34104.97,1
2740,2343,2025-08-13,45.41,1180.66,2025-09-08,1180.66,1
2741,2344,2024-02-11,459.13,60605.16,2024-03-22,60605.16,1
2742,2345,2025-10-03,52.66,4818.39,2025-11-08,4818.39,1
2743,2345,2025-10-20,52.66,4818.39,2025-11-23,4818.39,2
2744,2346,2024-11-11,680.39,131995.66,2024-12-21,131995.66,1
2745,2347,2024-12-12,348.39,113226.75,2025-01-10,113226.75,1
2746,2348,2026-01-05,170.97,80828.28,2026-02-05,80828.28,1
2747,2349,2025-11-10,68.33,21250.63,2025-12-26,21250.63,1
2748,2350,2024-04-05,11.1,5272.5,2024-04-16,5272.5,1
2749,2351,2024-11-17,374.49,3817.44,2025-02-01,3817.44,1
2750,2352,2025-08-30,71.63,17620.98,2025-10-02,17620.98,1
2751,2353,2025-03-22,654.28,78513.6,2025-04-19,78513.6,1
2752,2354,2024-07-18,50.11,21447.08,2024-10-02,21447.08,1
2753,2355,2025-02-02,70.6,18073.6,2025-03-16,18073.6,1
2754,2356,2025-10-22,138.81,54691.14,2026-01-07,54691.14,1
2755,2357,2024-07-13,17.02,1157.36,2024-08-20,1157.36,1
2756,2358,2025-08-02,301.83,80890.44,2025-09-30,80890.44,1
2757,2359,2025-07-15,6.38,2271.28,2025-10-03,2271.28,1
2758,2360,2025-11-14,110.83,17954.46,2026-01-06,17954.46,1
2759,2361,2024-09-29,51.74,3673.54,2024-11-05,3673.54,1
2760,2362,2024-07-08,61.8,8652.0,2024-08-18,8652.0,1
2761,2363,2025-04-03,32.2,8790.6,2025-05-10,8790.6,1
2762,2364,2025-02-22,9.97,1914.24,2025-04-16,1914.24,1
2763,2365,2024-12-13,303.75,28248.75,2025-02-24,28248.75,1
2764,2365,2024-12-22,303.75,28248.75,2025-03-10,28248.75,2
2765,2366,2025-08-30,121.7,49410.2,2025-09-12,49410.2,1
2766,2367,2025-09-11,61.87,26913.45,2025-10-22,26913.45,1
2767,2368,2024-08-05,52.49,8267.17,2024-09-20,8267.17,1
2768,2368,2024-08-22,52.49,8267.17,2024-10-12,8267.17,2
2769,2369,2025-08-23,958.6,223353.8,2025-09-13,223353.8,1
2770,2370,2024-08-13,25.4,5410.2,2024-10-09,5410.2,1
2771,2371,2024-12-08,377.78,65610.0,2025-01-17,65610.0,1
2772,2372,2024-03-17,417.1,54640.1,2024-04-21,54640.1,1
2773,2373,2024-10-03,352.95,124944.3,2024-12-16,124944.3,1
2774,2374,2026-01-04,418.13,105786.89,2026-02-07,105786.89,1
2775,2375,2024-12-16,27.2,12756.8,2025-01-08,12756.8,1
2776,2376,2025-07-02,37.76,13555.84,2025-07-23,13555.84,1
2777,2377,2024-05-14,62.63,17724.29,2024-07-10,17724.29,1
2778,2378,2025-06-05,311.55,38632.2,2025-07-07,38632.2,1
2779,2379,2024-11-17,63.15,6441.3,2025-01-12,6441.3,1
2780,2380,2025-07-26,57.36,12676.56,2025-09-27,12676.56,1
2781,2381,2026-01-01,1197.33,240663.33,2026-01-31,240663.33,1
2782,2382,2025-03-17,233.24,55744.36,2025-05-04,55744.36,1
2783,2383,2024-04-10,694.45,243751.95,2024-05-19,243751.95,1
2784,2384,2025-02-10,451.02,84566.25,2025-02-20,84566.25,1
2785,2384,2025-03-02,451.02,84566.25,2025-03-14,84566.25,2
2786,2385,2024-04-12,710.68,153506.88,2024-05-27,153506.88,1
2787,2386,2024-12-14,67.36,23037.12,2025-01-30,23037.12,1
2788,2387,2024-03-30,25.76,5744.48,2024-05-03,5744.48,1
2789,2388,2025-05-09,112.44,4834.92,2025-06-19,4834.92,1
2790,2389,2024-09-16,129.21,26617.26,2024-10-05,26617.26,1
2791,2390,2024-07-04,1430.27,365179.01,2024-07-24,365179.01,1
2792,2391,2024-03-12,309.1,124258.2,2024-05-01,124258.2,1
2793,2392,2025-11-17,1064.65,303425.25,2025-12-17,303425.25,1
2794,2393,2025-09-23,7.55,3473.0,2025-10-28,3473.0,1
2795,2394,2025-09-17,73.93,23583.67,2025-10-25,23583.67,1
2796,2395,2024-03-20,122.87,42390.15,2024-04-30,42390.15,1
2797,2396,2024-09-28,194.79,93499.2,2024-10-24,93499.2,1
2798,2397,2026-01-15,44.96,22120.32,2026-03-28,22120.32,1
2799,2397,2026-01-18,44.96,22120.32,2026-03-19,22120.32,1
2800,2398,2025-03-25,77.25,21104.8,2025-06-03,21104.8,1
2801,2399,2024-05-07,150.3,62374.5,2024-06-24,62374.5,1
2802,2400,2024-06-02,290.4,114998.4,2024-07-30,114998.4,1
2803,2401,2024-08-10,10.11,3518.28,2024-09-13,3518.28,1
2804,2402,2026-01-30,896.45,259074.05,2026-02-17,259074.05,1
2805,2403,2024-06-03,143.79,30627.27,2024-06-30,30627.27,1
2806,2404,2025-11-12,317.46,158412.54,2025-12-15,158412.54,1
2807,2405,2025-06-13,10.11,3386.85,2025-07-20,3386.85,1
2808,2406,2025-12-15,870.48,201127.26,2026-01-03,201127.26,1
2809,2407,2025-10-07,244.97,69326.51,2025-10-26,69326.51,1
2810,2408,2024-10-15,10.16,1783.08,2024-11-03,1783.08,1
2811,2408,2024-11-01,10.16,1783.08,2024-11-02,1783.08,2
2812,2409,2025-10-28,127.88,22890.52,2025-12-11,22890.52,1
2813,2410,2024-06-10,25.53,1429.68,2024-06-15,1429.68,1
2814,2411,2024-09-11,792.16,129914.24,2024-11-05,129914.24,1
2815,2412,2024-07-01,39.96,12907.08,2024-08-17,12907.08,1
2816,2413,2024-05-10,11.24,5204.12,2024-06-24,5204.12,1
2817,2414,2024-04-13,26.24,1128.32,2024-05-17,1128.32,1
2818,2415,2024-07-13,93.3,25564.2,2024-08-07,25564.2,1
2819,2416,2024-05-12,277.74,59714.1,2024-06-28,59714.1,1
2820,2417,2024-11-16,253.51,32449.28,2025-01-19,32449.28,1
2821,2418,2024-04-06,27.75,7242.75,2024-05-16,7242.75,1
2822,2419,2024-04-05,295.92,109194.48,2024-05-31,109194.48,1
2823,2420,2026-02-09,5.47,120.34,2026-03-20,120.34,1
2824,2421,2024-04-07,744.57,162316.26,2024-05-15,162316.26,1
2825,2421,2024-04-26,744.57,162316.26,2024-06-16,162316.26,2
2826,2422,2024-04-27,302.56,88952.64,2024-06-05,88952.64,1
2827,2423,2024-03-15,51.0,25347.0,2024-04-11,25347.0,1
2828,2424,2024-06-06,26.84,9662.4,2024-07-11,9662.4,1
2829,2425,2025-03-22,830.86,351453.78,2025-04-22,351453.78,1
2830,2426,2025-09-21,40.9,3599.2,2025-11-23,3599.2,1
2831,2427,2025-08-03,775.98,31815.18,2025-08-30,31815.18,1
2832,2427,2025-08-18,775.98,31815.18,2025-09-22,31815.18,2
2833,2428,2025-04-02,137.45,36424.25,2025-04-16,36424.25,1
2834,2429,2024-04-28,800.45,175298.55,2024-06-16,175298.55,1
2835,2430,2025-08-27,219.11,70115.2,2025-09-26,70115.2,1
2836,2431,2024-03-17,37.45,2921.1,2024-04-26,2921.1,1
2837,2432,2025-04-28,56.87,25079.67,2025-06-29,25079.67,1
2838,2433,2024-12-11,373.37,22028.83,2025-01-19,22028.83,1
2839,2433,2024-12-13,373.37,22028.83,2025-01-12,22028.83,1
2840,2434,2025-11-26,414.96,125317.92,2025-12-26,125317.92,1
2841,2435,2024-10-08,68.37,1620.06,2024-11-13,1620.06,1
2842,2436,2025-05-10,77.43,18738.06,2025-06-10,18738.06,1
2843,2436,2025-05-28,77.43,18738.06,2025-07-09,18738.06,2
2844,2437,2025-01-03,60.95,731.4,2025-03-04,731.4,1
2845,2438,2025-02-27,111.51,36909.81,2025-04-28,36909.81,1
2846,2439,2025-12-13,624.19,35890.93,2026-02-05,35890.93,1
2847,2439,2025-12-27,624.19,35890.93,2026-02-01,35890.93,2
2848,2440,2025-06-25,76.44,10854.48,2025-07-26,10854.48,1
2849,2440,2025-07-15,76.44,10854.48,2025-07-22,10854.48,2
2850,2441,2024-12-23,5.97,662.67,2025-02-13,662.67,1
2851,2442,2025-01-04,6.32,2985.4,2025-02-11,2985.4,1
2852,2443,2025-06-30,214.98,69653.52,2025-08-10,69653.52,1
2853,2444,2024-10-06,6.52,1206.2,2024-11-27,1206.2,1
2854,2445,2024-05-30,181.3,6164.2,2024-06-24,6164.2,1
2855,2446,2025-01-20,298.99,139628.33,2025-03-09,139628.33,1
2856,2447,2024-04-13,65.17,18703.79,2024-05-18,18703.79,1
2857,2448,2024-06-03,13.64,3300.88,2024-07-31,3300.88,1
2858,2449,2024-12-03,64.34,11999.41,2025-01-08,11999.41,1
2859,2449,2024-12-16,64.34,11999.41,2025-01-26,11999.41,2
2860,2450,2025-09-15,10.56,1372.8,2025-10-17,1372.8,1
2861,2451,2025-08-27,293.5,13794.5,2025-11-03,13794.5,1
2862,2452,2024-08-25,120.32,46172.28,2024-09-18,46172.28,1
2863,2453,2024-11-10,723.42,100555.38,2024-12-02,100555.38,1
2864,2454,2024-06-15,17.65,926.62,2024-07-30,926.62,1
2865,2454,2024-06-28,17.65,926.62,2024-08-11,926.62,2
2866,2455,2025-08-05,5.99,1192.01,2025-10-10,1192.01,1
2867,2456,2024-08-06,429.47,70003.61,2024-09-12,70003.61,1
2868,2457,2025-09-06,40.71,17668.14,2025-10-12,17668.14,1
2869,2458,2025-10-02,56.0,27664.0,2025-11-05,27664.0,1
2870,2459,2025-06-07,928.42,8355.78,2025-07-03,8355.78,1
2871,2459,2025-06-26,928.42,8355.78,2025-07-29,8355.78,2
2872,2460,2024-10-01,5.79,341.61,2024-11-22,341.61,1
2873,2461,2025-12-23,5.79,2113.35,2026-01-02,2113.35,1
2874,2462,2025-06-22,72.27,10190.07,2025-07-16,10190.07,1
2875,2463,2025-05-15,54.56,14076.48,2025-07-08,14076.48,1
2876,2464,2025-10-19,33.94,1866.7,2025-11-28,1866.7,1
2877,2464,2025-11-04,33.94,1866.7,2026-01-02,1866.7,2
2878,2465,2025-11-17,723.34,348649.88,2026-01-15,348649.88,1
2879,2466,2024-03-25,29.83,10828.29,2024-05-23,10828.29,1
2880,2467,2025-11-04,51.53,24992.05,2025-12-28,24992.05,1
2881,2468,2025-09-01,55.49,5216.06,2025-10-03,5216.06,1
2882,2468,2025-09-12,55.49,5216.06,2025-10-09,5216.06,2
2883,2469,2024-06-26,92.65,16584.35,2024-07-27,16584.35,1
2884,2470,2024-09-15,11.54,1967.57,2024-09-22,1967.57,1
2885,2470,2024-10-01,11.54,1967.57,2024-10-27,1967.57,2
2886,2471,2025-08-18,57.08,15764.4,2025-10-11,15764.4,1
2887,2472,2024-07-16,32.91,13920.93,2024-07-18,13920.93,1
2888,2473,2025-01-01,9.84,1174.1,2025-01-20,1174.1,1
2889,2474,2025-07-07,58.48,28304.32,2025-08-27,28304.32,1
2890,2475,2025-05-25,68.05,27083.9,2025-06-24,27083.9,1
2891,2476,2025-12-05,71.13,20983.35,2026-01-19,20983.35,1
2892,2477,2024-04-05,136.48,22792.16,2024-05-08,22792.16,1
2893,2478,2024-09-27,41.48,1825.12,2024-10-30,1825.12,1
2894,2479,2026-01-29,118.88,32216.48,2026-03-10,32216.48,1
2895,2480,2025-04-10,139.59,28336.77,2025-04-30,28336.77,1
2896,2481,2024-07-24,309.41,49041.48,2024-09-12,49041.48,1
2897,2481,2024-08-11,309.41,49041.48,2024-10-05,49041.48,2
2898,2482,2024-08-25,5.61,1127.61,2024-10-28,1127.61,1
2899,2483,2024-10-26,121.27,15037.48,2024-11-13,15037.48,1
2900,2484,2025-03-12,38.72,6479.97,2025-04-30,6479.97,1
2901,2484,2025-03-21,38.72,6479.97,2025-04-30,6479.97,2
2902,2485,2024-09-16,335.24,85150.96,2024-11-02,85150.96,1
2903,2486,2025-05-15,881.07,203527.17,2025-06-20,203527.17,1
2904,2487,2024-12-16,58.31,22041.18,2025-02-07,22041.18,1
2905,2488,2025-04-15,62.19,6840.9,2025-05-22,6840.9,1
2906,2489,2024-06-13,62.83,3895.46,2024-08-14,3895.46,1
2907,2490,2025-04-26,254.6,32843.4,2025-05-20,32843.4,1
2908,2491,2025-12-09,131.9,61333.5,2026-01-21,61333.5,1
2909,2492,2024-06-09,144.44,60375.92,2024-07-07,60375.92,1
2910,2493,2024-11-07,738.86,95312.94,2025-01-11,95312.94,1
2911,2493,2024-11-17,738.86,95312.94,2025-01-10,95312.94,2
2912,2494,2025-07-08,171.47,17147.0,2025-08-14,17147.0,1
2913,2495,2025-05-12,38.04,855.9,2025-06-04,855.9,1
2914,2495,2025-05-25,38.04,855.9,2025-06-22,855.9,2
2915,2496,2025-05-28,167.04,32906.88,2025-08-11,32906.88,1
2916,2497,2025-03-31,172.58,72828.76,2025-05-08,72828.76,1
2917,2498,2025-06-26,164.52,45243.0,2025-07-10,45243.0,1
2918,2499,2025-05-14,375.3,155749.5,2025-06-02,155749.5,1
2919,2500,2024-03-03,152.35,56674.2,2024-04-08,56674.2,1
2920,2501,2025-07-21,166.43,41607.5,2025-09-14,41607.5,1
2921,2502,2024-12-16,82.04,8983.38,2025-01-13,8983.38,1
2922,2502,2024-12-26,82.04,8983.38,2025-01-23,8983.38,2
2923,2503,2024-03-23,800.33,183275.57,2024-03-26,183275.57,1
2924,2504,2024-11-24,813.77,147292.37,2025-01-22,147292.37,1
2925,2505,2024-12-25,461.79,92819.79,2025-02-19,92819.79,1
2926,2506,2024-03-18,754.09,147801.64,2024-04-23,147801.64,1
2927,2507,2026-02-13,287.6,23583.2,2026-04-08,23583.2,1
2928,2508,2024-07-25,125.12,50298.24,2024-08-07,50298.24,1
2929,2509,2024-10-21,349.03,12216.05,2024-11-15,12216.05,1
2930,2510,2025-01-08,6.37,1794.0,2025-03-04,1794.0,1
2931,2511,2025-10-27,24.92,2492.0,2026-01-02,2492.0,1
2932,2512,2025-08-22,487.78,243402.22,2025-09-16,243402.22,1
2933,2513,2025-09-02,774.3,295782.6,2025-10-14,295782.6,1
2934,2514,2024-08-18,267.86,70179.32,2024-09-23,70179.32,1
2935,2515,2025-10-15,54.76,6133.12,2025-12-16,6133.12,1
2936,2516,2025-10-25,722.64,71541.36,2025-12-04,71541.36,1
2937,2517,2025-02-06,5.18,225.33,2025-04-16,225.33,1
2938,2517,2025-02-18,5.18,225.33,2025-05-05,225.33,2
2939,2518,2025-03-16,5.95,2320.5,2025-05-15,2320.5,1
2940,2519,2024-03-05,346.9,83256.0,2024-05-09,83256.0,1
2941,2520,2025-08-09,56.23,1180.83,2025-09-15,1180.83,1
2942,2521,2025-12-25,94.76,2511.14,2026-01-20,2511.14,1
2943,2521,2026-01-15,94.76,2511.14,2026-02-02,2511.14,2
2944,2522,2025-01-30,370.11,129908.61,2025-04-26,129908.61,1
2945,2523,2025-03-25,24.18,1910.22,2025-05-03,1910.22,1
2946,2524,2025-02-14,1438.2,263190.6,2025-03-10,263190.6,1
2947,2525,2024-04-08,361.04,61737.84,2024-05-03,61737.84,1
2948,2525,2024-04-24,361.04,61737.84,2024-05-25,61737.84,2
2949,2526,2025-05-24,23.85,1335.6,2025-08-06,1335.6,1
2950,2527,2025-08-17,5.84,2143.28,2025-09-08,2143.28,1
2951,2528,2026-01-04,139.96,61022.56,2026-02-11,61022.56,1
2952,2529,2025-12-19,316.26,65623.95,2026-02-24,65623.95,1
2953,2529,2026-01-03,316.26,65623.95,2026-03-07,65623.95,2
2954,2530,2025-02-06,13.18,2280.14,2025-03-26,2280.14,1
2955,2531,2026-01-04,325.6,147171.2,2026-02-12,147171.2,1
2956,2532,2025-02-17,6.95,648.96,2025-04-03,648.96,1
2957,2533,2025-05-13,15.66,4838.94,2025-06-27,4838.94,1
2958,2534,2025-04-24,432.28,26369.08,2025-05-26,26369.08,1
2959,2534,2025-05-10,432.28,26369.08,2025-05-19,26369.08,2
2960,2535,2026-02-19,6.25,868.75,2026-03-31,868.75,1
2961,2535,2026-03-08,6.25,868.75,2026-03-26,868.75,2
2962,2536,2025-08-03,24.42,4542.12,2025-08-25,4542.12,1
2963,2536,2025-08-17,24.42,4542.12,2025-09-19,4542.12,2
2964,2537,2024-05-06,121.79,7794.56,2024-05-15,7794.56,1
2965,2538,2024-03-20,53.76,1989.12,2024-04-23,1989.12,1
2966,2538,2024-04-10,53.76,1989.12,2024-05-16,1989.12,2
2967,2539,2024-11-20,72.59,23591.75,2024-12-18,23591.75,1
2968,2540,2025-02-22,81.74,3187.86,2025-02-26,3187.86,1
2969,2540,2025-03-13,81.74,3187.86,2025-04-15,3187.86,2
2970,2541,2025-05-22,5.75,2691.0,2025-06-20,2691.0,1
2971,2542,2025-01-27,75.03,7052.82,2025-02-21,7052.82,1
2972,2543,2025-03-10,11.6,1392.0,2025-05-13,1392.0,1
2973,2544,2025-12-20,67.96,21747.2,2026-01-24,21747.2,1
2974,2545,2024-09-25,350.98,106346.94,2024-11-06,106346.94,1
2975,2546,2025-02-11,34.61,16405.14,2025-03-26,16405.14,1
2976,2547,2025-03-03,30.62,8757.32,2025-04-19,8757.32,1
2977,2548,2024-12-25,13.6,6609.6,2025-01-24,6609.6,1
2978,2549,2026-01-20,6.65,1915.2,2026-03-21,1915.2,1
2979,2550,2026-01-05,11.13,1558.2,2026-02-11,1558.2,1
2980,2551,2025-02-08,304.52,53595.52,2025-03-26,53595.52,1
2981,2552,2025-01-09,317.59,70981.37,2025-02-21,70981.37,1
2982,2552,2025-01-27,317.59,70981.37,2025-03-27,70981.37,2
2983,2553,2025-04-29,68.88,3788.4,2025-06-20,3788.4,1
2984,2553,2025-05-16,68.88,3788.4,2025-07-15,3788.4,2
2985,2554,2024-06-07,74.41,28126.98,2024-08-24,28126.98,1
2986,2555,2025-01-02,72.45,9056.25,2025-03-03,9056.25,1
2987,2555,2025-01-10,72.45,9056.25,2025-03-19,9056.25,2
2988,2556,2024-07-16,71.15,27118.18,2024-08-26,27118.18,1
2989,2557,2024-05-18,1020.07,501874.44,2024-06-18,501874.44,1
2990,2558,2024-04-08,144.64,71162.88,2024-06-07,71162.88,1
2991,2559,2025-04-22,56.46,12138.9,2025-06-04,12138.9,1
2992,2560,2024-01-28,362.46,178330.32,2024-03-13,178330.32,1
2993,2561,2025-06-03,657.14,43371.24,2025-07-02,43371.24,1
2994,2562,2024-12-10,142.49,65260.42,2025-02-05,65260.42,1
2995,2563,2024-11-07,426.12,155107.68,2024-12-07,155107.68,1
2996,2564,2025-09-12,255.13,19134.75,2025-10-21,19134.75,1
2997,2565,2025-02-21,284.66,61201.9,2025-04-09,61201.9,1
2998,2566,2025-07-10,125.03,26131.27,2025-07-13,26131.27,1
2999,2567,2025-07-17,46.07,7509.41,2025-09-01,7509.41,1
3000,2568,2024-03-07,54.62,7100.6,2024-04-10,7100.6,1
3001,2568,2024-03-28,54.62,7100.6,2024-04-22,7100.6,2
3002,2569,2024-07-18,87.89,39902.06,2024-08-16,39902.06,1
3003,2570,2025-03-18,25.69,11123.77,2025-04-30,11123.77,1
3004,2571,2026-01-29,25.44,534.24,2026-03-11,534.24,1
3005,2572,2024-06-14,5.42,2303.5,2024-08-13,2303.5,1
